time,p:1,timeStamp
8.832,1308426.276,
8.833,1308532.807,
8.834,1308623.02,
8.835,1308714.15,
8.836,1308824.395,
8.837,1308970.483,
8.838,1309165.49,
8.839,1309417.196,
8.84,1309727.177,
8.841,1310090.741,
8.842,1310497.682,
8.843,1310933.759,
8.844,1311382.654,
8.845,1311828.169,
8.846,1312256.349,
8.847,1312657.256,
8.848,1313026.173,
8.849,1313364.088,
8.85,1313677.417,
8.851,1313977.015,
8.852,1314276.624,
8.853,1314590.983,
8.854,1314933.849,
8.855,1315316.194,
8.856,1315744.814,
8.857,1316221.528,
8.858,1316743.044,
8.859,1317301.505,
8.86,1317885.629,
8.861,1318482.267,
8.862,1319078.168,
8.863,1319661.725,
8.864,1320224.447,
8.865,1320761.997,
8.866,1321274.651,
8.867,1321767.136,
8.868,1322247.89,
8.869,1322727.845,
8.87,1323218.915,
8.871,1323732.392,
8.872,1324277.452,
8.873,1324859.993,
8.874,1325481.922,
8.875,1326140.986,
8.876,1326831.162,
8.877,1327543.529,
8.878,1328267.504,
8.879,1328992.265,
8.88,1329708.171,
8.881,1330407.997,
8.882,1331087.812,
8.883,1331747.408,
8.884,1332390.223,
8.885,1333022.791,
8.886,1333653.787,
8.887,1334292.825,
8.888,1334949.15,
8.889,1335630.42,
8.89,1336341.719,
8.891,1337084.938,
8.892,1337858.592,
8.893,1338658.083,
8.894,1339476.371,
8.895,1340304.949,
8.896,1341134.99,
8.897,1341958.503,
8.898,1342769.358,
8.899,1343564.034,
8.9,1344342.01,
8.901,1345105.052,
8.902,1345857.514,
8.903,1346606.302,
8.904,1347359.22,
8.905,1348123.9,
8.906,1348906.796,
8.907,1349712.341,
8.908,1350542.409,
8.909,1351396.109,
8.91,1352269.965,
8.911,1353158.425,
8.912,1354054.628,
8.913,1354951.332,
8.914,1355841.866,
8.915,1356720.985,
8.916,1357585.516,
8.917,1358434.714,
8.918,1359270.29,
8.919,1360096.113,
8.92,1360917.641,
8.921,1361741.144,
8.922,1362572.852,
8.923,1363418.121,
8.924,1364280.735,
8.925,1365162.437,
8.926,1366062.735,
8.927,1366979.01,
8.928,1367906.902,
8.929,1368840.919,
8.93,1369775.172,
8.931,1370704.155,
8.932,1371623.448,
8.933,1372530.265,
8.934,1373423.768,
8.935,1374305.123,
8.936,1375177.281,
8.937,1376044.541,
8.938,1376911.935,
8.939,1377784.539,
8.94,1378666.787,
8.941,1379561.897,
8.942,1380471.462,
8.943,1381395.269,
8.944,1382331.358,
8.945,1383276.319,
8.946,1384225.76,
8.947,1385174.901,
8.948,1386119.205,
8.949,1387054.959,
8.95,1387979.733,
8.951,1388892.661,
8.952,1389794.503,
8.953,1390687.499,
8.954,1391575.028,
8.955,1392461.119,
8.956,1393349.901,
8.957,1394245.04,
8.958,1395149.262,
8.959,1396064.001,
8.96,1396989.237,
8.961,1397923.519,
8.962,1398864.184,
8.963,1399807.729,
8.964,1400750.281,
8.965,1401688.107,
8.966,1402618.098,
8.967,1403538.148,
8.968,1404447.403,
8.969,1405346.332,
8.97,1406236.622,
8.971,1407120.921,
8.972,1408002.453,
8.973,1408884.569,
8.974,1409770.297,
8.975,1410661.937,
8.976,1411560.768,
8.977,1412466.898,
8.978,1413379.265,
8.979,1414295.798,
8.98,1415213.708,
8.981,1416129.862,
8.982,1417041.197,
8.983,1417945.115,
8.984,1418839.802,
8.985,1419724.446,
8.986,1420599.305,
8.987,1421465.644,
8.988,1422325.532,
8.989,1423181.542,
8.99,1424036.394,
8.991,1424892.583,
8.992,1425752.046,
8.993,1426615.915,
8.994,1427484.378,
8.995,1428356.668,
8.996,1429231.184,
8.997,1430105.709,
8.998,1430977.716,
8.999,1431844.695,
9,1432704.483,
9.001,1433554.84,
9.002,1434394.338,
9.003,1435223.127,
9.004,1436042.205,
9.005,1436853.261,
9.006,1437658.429,
9.007,1438459.989,
9.008,1439260.055,
9.009,1440060.299,
9.01,1440861.732,
9.011,1441664.58,
9.012,1442468.271,
9.013,1443271.523,
9.014,1444072.522,
9.015,1444869.172,
9.016,1445659.374,
9.017,1446441.292,
9.018,1447213.59,
9.019,1447975.587,
9.02,1448727.327,
9.021,1449469.551,
9.022,1450203.577,
9.023,1450931.109,
9.024,1451653.995,
9.025,1452373.978,
9.026,1453092.464,
9.027,1453810.338,
9.028,1454527.858,
9.029,1455244.632,
9.03,1455959.678,
9.031,1456671.567,
9.032,1457378.618,
9.033,1458079.121,
9.034,1458771.558,
9.035,1459454.797,
9.036,1460128.228,
9.037,1460791.825,
9.038,1461446.134,
9.039,1462092.183,
9.04,1462731.331,
9.041,1463365.078,
9.042,1463994.858,
9.043,1464621.852,
9.044,1465246.834,
9.045,1465870.075,
9.046,1466491.316,
9.047,1467109.814,
9.048,1467724.448,
9.049,1468333.872,
9.05,1468936.699,
9.051,1469531.678,
9.052,1470117.856,
9.053,1470694.694,
9.054,1471262.122,
9.055,1471820.542,
9.056,1472370.753,
9.057,1472913.841,
9.058,1473451.021,
9.059,1473983.475,
9.06,1474512.196,
9.061,1475037.857,
9.062,1475560.728,
9.063,1476080.652,
9.064,1476597.072,
9.065,1477109.113,
9.066,1477615.702,
9.067,1478115.719,
9.068,1478608.136,
9.069,1479092.155,
9.07,1479567.305,
9.071,1480033.495,
9.072,1480491.016,
9.073,1480940.492,
9.074,1481382.789,
9.075,1481818.894,
9.076,1482249.781,
9.077,1482676.284,
9.078,1483098.986,
9.079,1483518.152,
9.08,1483933.699,
9.081,1484345.214,
9.082,1484752.019,
9.083,1485153.265,
9.084,1485548.046,
9.085,1485935.525,
9.086,1486315.038,
9.087,1486686.177,
9.088,1487048.843,
9.089,1487403.245,
9.09,1487749.871,
9.091,1488089.414,
9.092,1488422.675,
9.093,1488750.458,
9.094,1489073.464,
9.095,1489392.198,
9.096,1489706.914,
9.097,1490017.581,
9.098,1490323.9,
9.099,1490625.351,
9.1,1490921.263,
9.101,1491208.69,
9.102,1491484.765,
9.103,1491749.053,
9.104,1492001.401,
9.105,1492241.949,
9.106,1492471.111,
9.107,1492689.515,
9.108,1492897.922,
9.109,1493097.126,
9.11,1493287.85,
9.111,1493470.657,
9.112,1493645.888,
9.113,1493813.621,
9.114,1493973.676,
9.115,1494125.645,
9.116,1494268.961,
9.117,1494402.977,
9.118,1494527.06,
9.119,1494640.678,
9.12,1494743.474,
9.121,1494835.312,
9.122,1494916.295,
9.123,1494986.751,
9.124,1495047.189,
9.125,1495098.233,
9.126,1495140.543,
9.127,1495174.729,
9.128,1495201.282,
9.129,1495220.514,
9.13,1495232.527,
9.131,1495237.212,
9.132,1495234.273,
9.133,1495223.276,
9.134,1495203.716,
9.135,1495175.089,
9.136,1495136.968,
9.137,1495089.062,
9.138,1495031.254,
9.139,1494963.622,
9.14,1494886.429,
9.141,1494800.089,
9.142,1494705.117,
9.143,1494602.062,
9.144,1494491.442,
9.145,1494373.684,
9.146,1494249.071,
9.147,1494117.723,
9.148,1493979.584,
9.149,1493834.444,
9.15,1493681.975,
9.151,1493521.788,
9.152,1493353.486,
9.153,1493176.73,
9.154,1492991.283,
9.155,1492797.05,
9.156,1492594.093,
9.157,1492382.625,
9.158,1492162.984,
9.159,1491935.596,
9.16,1491700.921,
9.161,1491459.4,
9.162,1491211.403,
9.163,1490957.19,
9.164,1490696.886,
9.165,1490430.478,
9.166,1490157.821,
9.167,1489878.674,
9.168,1489592.739,
9.169,1489299.708,
9.17,1488999.314,
9.171,1488691.367,
9.172,1488375.794,
9.173,1488052.644,
9.174,1487722.093,
9.175,1487384.418,
9.176,1487039.975,
9.177,1486689.151,
9.178,1486332.319,
9.179,1485969.803,
9.18,1485601.84,
9.181,1485228.557,
9.182,1484849.97,
9.183,1484465.986,
9.184,1484076.433,
9.185,1483681.085,
9.186,1483279.706,
9.187,1482872.087,
9.188,1482458.083,
9.189,1482037.635,
9.19,1481610.787,
9.191,1481177.684,
9.192,1480738.558,
9.193,1480293.706,
9.194,1479843.452,
9.195,1479388.118,
9.196,1478927.985,
9.197,1478463.267,
9.198,1477994.092,
9.199,1477520.494,
9.2,1477042.423,
9.201,1476559.546,
9.202,1476071.49,
9.203,1475578.088,
9.204,1475079.198,
9.205,1474574.731,
9.206,1474064.669,
9.207,1473549.076,
9.208,1473028.092,
9.209,1472501.925,
9.21,1471970.829,
9.211,1471435.076,
9.212,1470894.933,
9.213,1470350.63,
9.214,1469802.34,
9.215,1469250.17,
9.216,1468694.153,
9.217,1468134.255,
9.218,1467570.39,
9.219,1467002.44,
9.22,1466430.281,
9.221,1465853.809,
9.222,1465272.959,
9.223,1464687.721,
9.224,1464098.153,
9.225,1463504.374,
9.226,1462906.561,
9.227,1462304.929,
9.228,1461699.71,
9.229,1461091.134,
9.23,1460479.404,
9.231,1459864.678,
9.232,1459247.062,
9.233,1458626.599,
9.234,1458003.281,
9.235,1457377.053,
9.236,1456747.833,
9.237,1456115.532,
9.238,1455480.075,
9.239,1454841.416,
9.24,1454199.554,
9.241,1453554.54,
9.242,1452906.478,
9.243,1452255.517,
9.244,1451601.84,
9.245,1450945.647,
9.246,1450287.135,
9.247,1449626.483,
9.248,1448963.835,
9.249,1448299.291,
9.25,1447632.905,
9.251,1446964.682,
9.252,1446294.593,
9.253,1445622.584,
9.254,1444948.594,
9.255,1444272.568,
9.256,1443594.477,
9.257,1442914.325,
9.258,1442232.161,
9.259,1441548.073,
9.26,1440862.189,
9.261,1440174.664,
9.262,1439485.669,
9.263,1438795.375,
9.264,1438103.937,
9.265,1437411.487,
9.266,1436718.119,
9.267,1436023.889,
9.268,1435328.815,
9.269,1434632.886,
9.27,1433936.067,
9.271,1433238.319,
9.272,1432539.604,
9.273,1431839.906,
9.274,1431139.233,
9.275,1430437.628,
9.276,1429735.168,
9.277,1429031.963,
9.278,1428328.144,
9.279,1427623.857,
9.28,1426919.249,
9.281,1426214.457,
9.282,1425509.597,
9.283,1424804.758,
9.284,1424099.994,
9.285,1423395.334,
9.286,1422690.775,
9.287,1421986.301,
9.288,1421281.886,
9.289,1420577.506,
9.29,1419873.152,
9.291,1419168.837,
9.292,1418464.599,
9.293,1417760.505,
9.294,1417056.646,
9.295,1416353.135,
9.296,1415650.097,
9.297,1414947.656,
9.298,1414245.933,
9.299,1413545.029,
9.3,1412845.025,
9.301,1412158.038,
9.302,1411495.97,
9.303,1410858.185,
9.304,1410243.632,
9.305,1409650.991,
9.306,1409078.844,
9.307,1408525.861,
9.308,1407990.965,
9.309,1407473.465,
9.31,1406973.127,
9.311,1406490.192,
9.312,1406025.321,
9.313,1405579.492,
9.314,1405153.86,
9.315,1404749.587,
9.316,1404367.685,
9.317,1404008.874,
9.318,1403673.493,
9.319,1403361.449,
9.32,1403072.236,
9.321,1402805.002,
9.322,1402558.658,
9.323,1402332.023,
9.324,1402123.971,
9.325,1401933.567,
9.326,1401760.179,
9.327,1401603.541,
9.328,1401463.773,
9.329,1401341.342,
9.33,1401236.986,
9.331,1401151.594,
9.332,1401086.081,
9.333,1401041.25,
9.334,1401017.682,
9.335,1401015.652,
9.336,1401035.088,
9.337,1401075.579,
9.338,1401136.426,
9.339,1401216.728,
9.34,1401315.494,
9.341,1401431.764,
9.342,1401564.726,
9.343,1401713.799,
9.344,1401878.7,
9.345,1402059.457,
9.346,1402256.386,
9.347,1402470.027,
9.348,1402701.058,
9.349,1402950.189,
9.35,1403218.048,
9.351,1403505.095,
9.352,1403811.546,
9.353,1404137.337,
9.354,1404482.129,
9.355,1404845.342,
9.356,1405226.222,
9.357,1405623.935,
9.358,1406037.66,
9.359,1406466.683,
9.36,1406910.477,
9.361,1407368.748,
9.362,1407841.457,
9.363,1408328.798,
9.364,1408831.16,
9.365,1409349.047,
9.366,1409883,
9.367,1410433.504,
9.368,1411000.914,
9.369,1411585.394,
9.37,1412186.881,
9.371,1412805.088,
9.372,1413439.529,
9.373,1414089.57,
9.374,1414754.502,
9.375,1415433.62,
9.376,1416126.297,
9.377,1416832.053,
9.378,1417550.591,
9.379,1418281.823,
9.38,1419025.852,
9.381,1419782.945,
9.382,1420553.467,
9.383,1421337.823,
9.384,1422136.38,
9.385,1422949.406,
9.386,1423777.017,
9.387,1424619.149,
9.388,1425475.555,
9.389,1426345.821,
9.39,1427229.412,
9.391,1428125.721,
9.392,1429034.14,
9.393,1429954.119,
9.394,1430885.218,
9.395,1431827.148,
9.396,1432779.784,
9.397,1433743.163,
9.398,1434717.454,
9.399,1435702.914,
9.4,1436699.84,
9.401,1437706.892,
9.402,1438722.683,
9.403,1439747.376,
9.404,1440781.045,
9.405,1441823.647,
9.406,1442875.018,
9.407,1443934.879,
9.408,1445002.859,
9.409,1446078.531,
9.41,1447161.451,
9.411,1448251.202,
9.412,1449347.431,
9.413,1450449.879,
9.414,1451558.393,
9.415,1452672.931,
9.416,1453793.543,
9.417,1454920.354,
9.418,1456053.518,
9.419,1457193.193,
9.42,1458339.49,
9.421,1459492.456,
9.422,1460652.044,
9.423,1461818.106,
9.424,1462990.404,
9.425,1464168.62,
9.426,1465352.389,
9.427,1466541.329,
9.428,1467735.074,
9.429,1468933.31,
9.43,1470135.794,
9.431,1471342.373,
9.432,1472552.979,
9.433,1473767.626,
9.434,1474986.387,
9.435,1476209.366,
9.436,1477436.67,
9.437,1478668.376,
9.438,1479904.505,
9.439,1481145.009,
9.44,1482389.758,
9.441,1483638.544,
9.442,1484891.098,
9.443,1486147.107,
9.444,1487406.24,
9.445,1488668.182,
9.446,1489932.651,
9.447,1491199.427,
9.448,1492468.356,
9.449,1493739.361,
9.45,1495012.426,
9.451,1496287.59,
9.452,1497564.917,
9.453,1498844.477,
9.454,1500126.319,
9.455,1501410.45,
9.456,1502696.82,
9.457,1503985.314,
9.458,1505275.755,
9.459,1506567.912,
9.46,1507861.518,
9.461,1509156.292,
9.462,1510451.957,
9.463,1511748.269,
9.464,1513045.026,
9.465,1514342.078,
9.466,1515639.323,
9.467,1516936.713,
9.468,1518234.242,
9.469,1519531.931,
9.47,1520829.81,
9.471,1522127.893,
9.472,1523426.164,
9.473,1524724.562,
9.474,1526022.975,
9.475,1527321.241,
9.476,1528619.15,
9.477,1529916.466,
9.478,1531212.932,
9.479,1532508.3,
9.48,1533802.339,
9.481,1535094.855,
9.482,1536385.698,
9.483,1537674.767,
9.484,1538962.007,
9.485,1540247.398,
9.486,1541530.945,
9.487,1542812.659,
9.488,1544092.544,
9.489,1545370.579,
9.49,1546646.708,
9.491,1547920.835,
9.492,1549192.822,
9.493,1550462.494,
9.494,1551729.649,
9.495,1552994.074,
9.496,1554255.555,
9.497,1555513.894,
9.498,1556768.921,
9.499,1558020.503,
9.5,1559268.545,
9.501,1560511.403,
9.502,1561747.485,
9.503,1562976.867,
9.504,1564199.688,
9.505,1565416.116,
9.506,1566626.32,
9.507,1567830.434,
9.508,1569028.528,
9.509,1570220.592,
9.51,1571406.531,
9.511,1572586.164,
9.512,1573759.244,
9.513,1574925.485,
9.514,1576084.581,
9.515,1577236.25,
9.516,1578380.251,
9.517,1579516.41,
9.518,1580644.632,
9.519,1581764.902,
9.52,1582877.276,
9.521,1583981.864,
9.522,1585078.802,
9.523,1586168.231,
9.524,1587250.264,
9.525,1588324.969,
9.526,1589392.346,
9.527,1590452.329,
9.528,1591504.781,
9.529,1592549.511,
9.53,1593586.29,
9.531,1594614.876,
9.532,1595635.04,
9.533,1596646.586,
9.534,1597649.37,
9.535,1598643.313,
9.536,1599628.4,
9.537,1600604.674,
9.538,1601572.225,
9.539,1602531.168,
9.54,1603481.622,
9.541,1604423.688,
9.542,1605357.429,
9.543,1606282.86,
9.544,1607199.937,
9.545,1608108.561,
9.546,1609008.587,
9.547,1609899.839,
9.548,1610782.126,
9.549,1611655.267,
9.55,1612519.107,
9.551,1613373.529,
9.552,1614218.472,
9.553,1615053.923,
9.554,1615879.921,
9.555,1616696.542,
9.556,1617503.886,
9.557,1618302.057,
9.558,1619091.147,
9.559,1619871.22,
9.56,1620642.299,
9.561,1621404.363,
9.562,1622157.343,
9.563,1622901.135,
9.564,1623635.606,
9.565,1624360.611,
9.566,1625076.01,
9.567,1625781.683,
9.568,1626477.541,
9.569,1627163.538,
9.57,1627839.668,
9.571,1628505.969,
9.572,1629162.509,
9.573,1629809.377,
9.574,1630446.667,
9.575,1631074.465,
9.576,1631692.837,
9.577,1632301.814,
9.578,1632901.393,
9.579,1633491.534,
9.58,1634072.164,
9.581,1634643.189,
9.582,1635204.501,
9.583,1635755.998,
9.584,1636297.589,
9.585,1636829.211,
9.586,1637350.832,
9.587,1637862.457,
9.588,1638364.122,
9.589,1638855.892,
9.59,1639337.849,
9.591,1639810.08,
9.592,1640272.669,
9.593,1640725.681,
9.594,1641169.158,
9.595,1641603.111,
9.596,1642027.523,
9.597,1642442.35,
9.598,1642847.527,
9.599,1643242.98,
9.6,1643628.638,
9.601,1643997.511,
9.602,1644342.714,
9.603,1644664.57,
9.604,1644963.678,
9.605,1645240.833,
9.606,1645496.93,
9.607,1645732.854,
9.608,1645949.369,
9.609,1646147.037,
9.61,1646326.156,
9.611,1646486.735,
9.612,1646628.516,
9.613,1646751.024,
9.614,1646853.644,
9.615,1646935.717,
9.616,1646996.643,
9.617,1647035.965,
9.618,1647053.441,
9.619,1647049.083,
9.62,1647023.157,
9.621,1646976.16,
9.622,1646908.755,
9.623,1646821.695,
9.624,1646715.735,
9.625,1646591.542,
9.626,1646449.623,
9.627,1646290.277,
9.628,1646113.569,
9.629,1645919.345,
9.63,1645707.268,
9.631,1645476.879,
9.632,1645227.678,
9.633,1644959.201,
9.634,1644671.094,
9.635,1644363.172,
9.636,1644035.454,
9.637,1643688.166,
9.638,1643321.723,
9.639,1642936.683,
9.64,1642533.684,
9.641,1642113.373,
9.642,1641676.332,
9.643,1641223.023,
9.644,1640753.737,
9.645,1640268.58,
9.646,1639767.477,
9.647,1639250.2,
9.648,1638716.417,
9.649,1638165.754,
9.65,1637597.859,
9.651,1637012.466,
9.652,1636409.439,
9.653,1635788.804,
9.654,1635150.76,
9.655,1634495.658,
9.656,1633823.971,
9.657,1633136.242,
9.658,1632433.029,
9.659,1631714.844,
9.66,1630982.102,
9.661,1630235.088,
9.662,1629473.934,
9.663,1628698.625,
9.664,1627909.018,
9.665,1627104.881,
9.666,1626285.944,
9.667,1625451.946,
9.668,1624602.692,
9.669,1623738.088,
9.67,1622858.172,
9.671,1621963.118,
9.672,1621053.229,
9.673,1620128.909,
9.674,1619190.625,
9.675,1618238.857,
9.676,1617274.058,
9.677,1616296.603,
9.678,1615306.764,
9.679,1614304.692,
9.68,1613290.416,
9.681,1612263.859,
9.682,1611224.869,
9.683,1610173.256,
9.684,1609108.834,
9.685,1608031.467,
9.686,1606941.097,
9.687,1605837.77,
9.688,1604721.645,
9.689,1603592.984,
9.69,1602452.136,
9.691,1601299.502,
9.692,1600135.502,
9.693,1598960.533,
9.694,1597774.936,
9.695,1596578.97,
9.696,1595372.794,
9.697,1594156.47,
9.698,1592929.972,
9.699,1591693.208,
9.7,1590446.053,
9.701,1589186.83,
9.702,1587913.917,
9.703,1586627.362,
9.704,1585327.352,
9.705,1584014.2,
9.706,1582688.323,
9.707,1581350.2,
9.708,1580000.331,
9.709,1578639.186,
9.71,1577267.164,
9.711,1575884.562,
9.712,1574491.556,
9.713,1573088.202,
9.714,1571674.449,
9.715,1570250.166,
9.716,1568815.187,
9.717,1567369.343,
9.718,1565912.514,
9.719,1564444.654,
9.72,1562965.821,
9.721,1561476.181,
9.722,1559976.007,
9.723,1558465.657,
9.724,1556945.545,
9.725,1555416.103,
9.726,1553877.745,
9.727,1552330.83,
9.728,1550775.636,
9.729,1549212.345,
9.73,1547641.04,
9.731,1546061.714,
9.732,1544474.296,
9.733,1542878.679,
9.734,1541274.751,
9.735,1539662.436,
9.736,1538041.717,
9.737,1536412.655,
9.738,1534775.404,
9.739,1533130.202,
9.74,1531477.357,
9.741,1529817.229,
9.742,1528150.193,
9.743,1526476.613,
9.744,1524796.811,
9.745,1523111.046,
9.746,1521419.501,
9.747,1519722.273,
9.748,1518019.392,
9.749,1516310.829,
9.75,1514596.525,
9.751,1512876.433,
9.752,1511150.532,
9.753,1509418.848,
9.754,1507681.468,
9.755,1505938.549,
9.756,1504190.319,
9.757,1502437.063,
9.758,1500679.105,
9.759,1498916.79,
9.76,1497150.451,
9.761,1495380.393,
9.762,1493606.871,
9.763,1491830.077,
9.764,1490050.141,
9.765,1488267.131,
9.766,1486481.07,
9.767,1484691.952,
9.768,1482899.765,
9.769,1481104.513,
9.77,1479306.235,
9.771,1477505.019,
9.772,1475701.011,
9.773,1473894.41,
9.774,1472085.468,
9.775,1470274.468,
9.776,1468461.71,
9.777,1466647.489,
9.778,1464832.078,
9.779,1463015.709,
9.78,1461198.568,
9.781,1459380.785,
9.782,1457562.443,
9.783,1455743.585,
9.784,1453924.228,
9.785,1452104.385,
9.786,1450284.076,
9.787,1448463.351,
9.788,1446642.295,
9.789,1444821.041,
9.79,1442999.769,
9.791,1441178.696,
9.792,1439358.069,
9.793,1437538.15,
9.794,1435719.199,
9.795,1433901.458,
9.796,1432085.139,
9.797,1430270.415,
9.798,1428457.414,
9.799,1426646.227,
9.8,1424836.908,
9.801,1422999.806,
9.802,1421105.674,
9.803,1419156.048,
9.804,1417153.48,
9.805,1415101.217,
9.806,1413002.795,
9.807,1410861.611,
9.808,1408680.516,
9.809,1406461.496,
9.81,1404205.473,
9.811,1401912.248,
9.812,1399580.6,
9.813,1397208.513,
9.814,1394793.504,
9.815,1392333.003,
9.816,1389824.739,
9.817,1387267.073,
9.818,1384659.245,
9.819,1382001.492,
9.82,1379295.04,
9.821,1376541.96,
9.822,1373744.92,
9.823,1370906.86,
9.824,1368030.644,
9.825,1365118.727,
9.826,1362172.889,
9.827,1359194.056,
9.828,1356182.249,
9.829,1353136.644,
9.83,1350055.75,
9.831,1346937.663,
9.832,1343780.377,
9.833,1340582.094,
9.834,1337341.502,
9.835,1334057.984,
9.836,1330731.728,
9.837,1327363.726,
9.838,1323955.676,
9.839,1320509.782,
9.84,1317028.501,
9.841,1313514.26,
9.842,1309969.179,
9.843,1306394.855,
9.844,1302792.201,
9.845,1299161.4,
9.846,1295501.938,
9.847,1291812.74,
9.848,1288092.376,
9.849,1284339.299,
9.85,1280552.109,
9.851,1276729.776,
9.852,1272871.817,
9.853,1268978.397,
9.854,1265050.339,
9.855,1261089.047,
9.856,1257096.358,
9.857,1253074.338,
9.858,1249025.053,
9.859,1244950.344,
9.86,1240851.645,
9.861,1236729.847,
9.862,1232585.247,
9.863,1228417.573,
9.864,1224226.083,
9.865,1220009.725,
9.866,1215767.334,
9.867,1211497.837,
9.868,1207200.447,
9.869,1202874.804,
9.87,1198521.069,
9.871,1194139.938,
9.872,1189732.59,
9.873,1185300.569,
9.874,1180845.622,
9.875,1176369.519,
9.876,1171873.868,
9.877,1167359.957,
9.878,1162828.645,
9.879,1158280.313,
9.88,1153714.872,
9.881,1149131.844,
9.882,1144530.481,
9.883,1139909.927,
9.884,1135269.382,
9.885,1130608.26,
9.886,1125926.314,
9.887,1121223.711,
9.888,1116501.053,
9.889,1111759.341,
9.89,1106999.885,
9.891,1102224.174,
9.892,1097433.731,
9.893,1092629.965,
9.894,1087814.037,
9.895,1082986.767,
9.896,1078148.59,
9.897,1073299.557,
9.898,1068439.392,
9.899,1063567.591,
9.9,1058683.546,
9.901,1053783.745,
9.902,1048864.899,
9.903,1043927.027,
9.904,1038970.568,
9.905,1033996.366,
9.906,1029005.607,
9.907,1023999.709,
9.908,1018980.181,
9.909,1013948.48,
9.91,1008905.878,
9.911,1003853.347,
9.912,998791.4993,
9.913,993720.5692,
9.914,988640.446,
9.915,983550.7531,
9.916,978450.9591,
9.917,973340.5077,
9.918,968218.9467,
9.919,963086.0408,
9.92,957941.8527,
9.921,952786.7833,
9.922,947621.566,
9.923,942447.2174,
9.924,937264.9518,
9.925,932076.0719,
9.926,926881.8501,
9.927,921683.4171,
9.928,916481.6713,
9.929,911277.2217,
9.93,906070.3697,
9.931,900861.1323,
9.932,895649.3017,
9.933,890434.534,
9.934,885216.4521,
9.935,879994.7522,
9.936,874769.2967,
9.937,869540.1831,
9.938,864307.7809,
9.939,859072.7305,
9.94,853835.9073,
9.941,848598.355,
9.942,843361.1985,
9.943,838125.5483,
9.944,832892.4083,
9.945,827662.6007,
9.946,822436.716,
9.947,817215.0947,
9.948,811997.8429,
9.949,806784.877,
9.95,801575.9938,
9.951,796370.9536,
9.952,791169.5657,
9.953,785971.7663,
